name,code,state,zone,address,latitude,longitude
Govindpuri,GOV,Uttar Pradesh,NCR,"Kanpur, Uttar Pradesh",,
AMALSAD,AML,Gujarat,WR,"Amalsad, Gujarat",20.811373000000003,72.956092
Gopalpurgram,GPLG,West Bengal,ER,"Contai Nandakumar Rd, West Bengal",,
Gourdaha Halt,GQD,West Bengal,ER,"Gourdaha, West Bengal",,
Gumtali Halt,GTQ,Punjab,NR,"Gumtali, Punjab",31.065852,75.636453
Ghelda,GLD,Gujarat,WR,"State Highway 133, Gujarat",23.3616934176,72.20310172849999
LAKSAR NORTH CABIN,LRJC,,,,29.767009,78.00175999999999
GHAZIPUR CITY,GCT,Uttar Pradesh,NER,"Ghazipur, Uttar Pradesh",25.583144,83.568045
Garhi Sandra,GIS,Rajasthan,NCR,"Dholpur, Rajasthan",26.668256,77.76513
GURUVAYUR,GUV,Kerala,SR,"Guruvayoor 0487-2556820, Kerala",10.596896,76.045457
EOCM,EOCM,,,,25.315812,83.196038
KUCHMAN,KCA,,,,25.318877999999998,83.21503
SAKALDIHA,SLD,,,,25.331472,83.289193
TULSI ASHRAM,TLAM,,,,25.3422743391,83.35123571720001
DHEENA,DHA,,,,25.354392,83.423069
DATIVLI,DTVL,Maharashtra,CR,"Kalyan Shilphata Rd, Maharashtra",19.187012,73.059049
KALAMBOLI GOODS,KLMG,Maharashtra,CR,"Navi Mumbai, Maharashtra",19.035116,73.11494900000001
BAHORA CHANDIL,BHCL,,,,25.364918,83.489726
ZAMANIA,ZNA,,,,25.373856,83.54365
DARAULI,DRV,,,,25.393753,83.60180199999999
USIA KHAS,USK,,,,25.434324,83.706967
PEN,PEN,Maharashtra,CR,"Pen, Maharashtra",18.735604455900003,73.0867978516
Gokhula,GKA,Bihar,ECR,"Dhaminaha, Bihar",27.069813,84.53976300000001
CHEMANCHERI,CMC,Kerala,SR,"Dist. Kozhikode, Kerala",11.405279,75.720039
ELATTUR,ETR,Kerala,SR,"Kozhikode district, Kerala",11.346337,75.741119
Gandhi Park Halt,GPBN,,?,,18.652065999999998,77.893393
KOZHIKODE,CLT,Kerala,SR,"Calicut, Kerala",11.246234,75.780407
FEROK,FK,Kerala,SR,"Feroke, Kerala",11.174972200000001,75.8302845
PARPANANGADI,PGI,Kerala,SR,"Parappanangadi, Kerala",11.045910000000001,75.861006
BHARATHAPUZHA H,BPZA,,,,10.758913999999999,76.290829
VALLATHOL NAGAR,VTK,,,,10.731563,76.280933
BHADAURA,BWH,,,,25.4504253,83.738354
Goriyan,GIO,Rajasthan,NWR,"National Highway 11, Rajasthan",27.547928,75.26559
GARLA,GLA,Andhra Pradesh,SCR,"Garla, Andhra Pradesh",17.487076,80.139236
GIDARPINDI,GOD,Punjab,NR,"Jalandhar, Punjab",31.152633,75.12451399999999
Govind Garh,GVH,Rajasthan,NCR,"Govindgarh, Rajasthan",27.499556,76.98805800000001
GARHDHRUBESWAR,GRB,West Bengal,SER,"Purulia, West Bengal",23.509341,86.617006
Gangiwara,GNW,Madhya Pradesh,CR,"Chhindwara, Madhya Pradesh",22.097988,78.846139
PHLG,PHLG,,,,,
GURIYA,GRI,Rajasthan,NWR,"Pali, Rajasthan",25.998261,73.955291
Habibpur,HBE,West Bengal,ER,"National Highway 34, West Bengal",23.211966999999998,88.538423
GOWDAVALLI,GWV,Andhra Pradesh,SCR,"Rangareddy, Andhra Pradesh",17.609541,78.46819099999999
Golaghat,GLGT,Assam,NFR,"Golaghat, Assam",26.508626,93.9611898
MADHAVNAGAR ROA,MDRR,Madhya Pradesh,WCR,"Madhavnagar, Madhya Pradesh",23.7866102083,80.3948243298
GURAMKHEDI,GMD,Madhya Pradesh,WCR,"Sohagpur, Madhya Pradesh",22.682206476,78.0778207251
Hogla,HGA,West Bengal,ER,"Hogla H, West Bengal",22.255044,88.452384
BAGRA TAWA,BGTA,Madhya Pradesh,WCR,"Bagra Tawa, Madhya Pradesh",22.6307113,77.9937073
AJARAKA,AIA,Rajasthan,NWR,"Ajaraka, Rajasthan",27.959391,76.56420899999999
GUNJI,GNJ,Karnataka,SWR,"Belagavi, Karnataka",15.5431155625,74.47936741759999
Venkatagiri Kote Halt,H,Karnataka,SWR,"Venkatagiri Kote, Karnataka",,
GHATPRABHA,GPB,Karnataka,SWR,"Ghatprabha, Karnataka",16.240718896,74.7598229541
GOTRA HALT,GTRA,Uttar Pradesh,NR,"Gotra, Uttar Pradesh",28.807889,77.30096
GAHLOTA,GLTA,Rajasthan,NWR,"Kishangarh, Rajasthan",26.6723715203,74.967556543
GONEANA,GNA,Punjab,NR,"Goniana, Punjab",30.318715,74.90948
Gajsinghpur,GJS,Rajasthan,NWR,"State Highway 3, Rajasthan",29.658053,73.436739
GANGSAR JAITU,GJUT,Punjab,NR,"Jaitu, Punjab",30.445082000000003,74.87951100000001
GHUMASAN,GUS,Gujarat,WR,"State Highway 41, Gujarat",23.378698999999997,72.449853
Ghosunda,GSD,Rajasthan,NWR,"Chittaurgarh, Rajasthan",24.871222,74.53452700000001
HARPAR BOCHAHA,HBP,Bihar,ECR,"Pagra Rd, Bihar",25.6034373373,85.75716073
MARIYAL GANGAVA,MRLA,,,,,
Gajulaguden,GLE,Andhra Pradesh,SCR,"Gajulaguden, Andhra Pradesh",17.609727,80.657904
Gopalganj,GOPG,Bihar,NER,"Harkhua, Bihar",26.454202,84.43554700000001
GOKARNA ROAD,GOK,Karnataka,KR,"Uttara Kannada, Karnataka",14.582791,74.36719699999999
KANNUR SOUTH,CS,Kerala,SR,"Kannur, Kerala",11.866899,75.400253
Gongle,GNL,Maharashtra,SECR,"Gondia, Maharashtra",21.222011000000002,80.147349
ETAKKOT,ETK,Kerala,SR,"NH 17, Kerala",11.806194999999999,75.44379699999999
Garhani,GQN,Bihar,ECR,"Garhani, Bihar",25.4118931462,84.5696156628
Gandhinagar Capital,GNC,Gujarat,WR,"Gandhinagar, Gujarat",23.233379,72.62916200000001
Harangajao,HJO,Assam,NFR,"North Cachar Hills, Assam",,
Gua,GUA,Jharkhand,SER,"Kiriburu, Jharkhand",22.218519,85.381896
Haranya Kheri,HKH,Madhya Pradesh,WR,"National Highway 3, Madhya Pradesh",22.583661,75.776745
Gudlavalleru,GVL,Andhra Pradesh,SCR,"Gudlavalleru, Andhra Pradesh",16.348371,81.046037
Greenways Road,GWYR,Tamil Nadu,SR,"Chennai, Tamil Nadu",13.0202759,80.25171539
Gurdaspur,GSP,Punjab,NR,"Gurdaspur, Punjab",32.044111,75.420769
Hailakandi,HKD,Assam,?,"Hailakandi, Assam",24.680276000000003,92.56789
Gunupur,GNPR,Orissa,ECoR,"Gunupur, Orissa",19.069058897799998,83.8099599005
GULER,GULR,Himachal Pradesh,NR,"State Highway 22, Himachal Pradesh",32.004278,76.151266
GURSAR SHNEWALA,GSW,Punjab,NWR,"Bagwali, Punjab",30.138926513900003,74.8861198969
Harsud,HRD,Madhya Pradesh,WCR,"Harsud, Madhya Pradesh",,
HAPA,HAPA,Gujarat,WR,"Jamnagar, Gujarat",22.468974,70.11814
NEW GHAZIABAD,GZN,Uttar Pradesh,NR,"Ghaziabad, Uttar Pradesh",28.674404,77.43800800000001
Hansiawas,HSWS,Rajasthan,NWR,"Hansiawas, Rajasthan",,
HOSPET JN,HPT,Karnataka,SWR,"Hospet, Karnataka",15.286807,76.38578
Haldia,HLZ,West Bengal,SER,"Sutahata, West Bengal",22.045284,88.06589
HIMAYATNAGAR,HEM,Maharashtra,SCR,"Nanded, Maharashtra",19.416708999999997,77.868855
HATUNDI,HTD,Rajasthan,NWR,"Ajmer, Rajasthan",26.354279161199997,74.6445661014
HOLE ALUR,HLAR,Karnataka,SWR,"Badami Rd, Karnataka",15.81959,75.64646099999999
HARPALPUR,HPP,Madhya Pradesh,NCR,"Dist - Chhatarpur, Madhya Pradesh",25.290501,79.33546100000001
GODAPIASAL,GSL,West Bengal,SER,"Godapiasal, West Bengal",22.530677,87.320806
HALDAUR,HLDR,Uttar Pradesh,NR,"State Highway 76, Uttar Pradesh",29.290081553100002,78.275060462
GHOLVAD,GVD,Maharashtra,WR,"Gholvad, Maharashtra",20.08688,72.73799100000001
HASIMARA,HSA,West Bengal,NFR,"Hasimara, West Bengal",26.72689,89.347661
GOMTA,GTT,Gujarat,WR,"Gomta, Gujarat",21.873814999999997,70.72970199999999
GUMTHAL,GTF,Uttar Pradesh,NR,"Raja Ka Sahaspur, Uttar Pradesh",28.484002,78.757645
HARSAULI,HSI,Rajasthan,NWR,"Harsoli, Rajasthan",27.864848000000002,76.615189
Harish Nagar Halt,HRSR,West Bengal,ER,"BSF Rd, West Bengal",23.469777,88.77798899999999
GHASO,GSO,Haryana,NR,"District Jind, Haryana",29.531288,76.14336899999999
HANAKERE,HNK,Karnataka,SWR,"Mandya, Karnataka",12.565639000000001,76.979837
AJMER JN,AII,Rajasthan,NWR,"Ajmer, Rajasthan",26.456612,74.63746400000001
Hilsa,HIL,Bihar,ECR,"Hilsa, Bihar",25.317354,85.277079
Geong,GXG,Haryana,NR,"Haryana, Haryana",29.8223584375,76.466397041
Haibargaon,HBN,Assam,NFR,"Nagaon, Assam",26.355638,92.672506
Hirnawali,HLW,Rajasthan,NWR,"Hirnawali, Rajasthan",29.710120646310926,74.27241649478674
Harnaut,HRT,Bihar,ECR,"Harnaut, Bihar",25.371762836200002,85.5407224109
Hadobhangi Halt,HBF,Orissa,ECoR,"Paralakhemundi, Orissa",18.8219370968,83.94176085389999
Hathras Kila,HRF,Uttar Pradesh,NCR,"Hathras(05722-242803), Uttar Pradesh",27.594876304064115,78.05801798589528
Garhpura,GRPA,Bihar,ECR,"Begusarai, Bihar",25.65472,86.209037
Hisar,HSR,Haryana,NWR,"Hisar, Haryana",29.152341,75.724305
Ghatampur,GTM,Uttar Pradesh,NCR,"Ghatampur, Uttar Pradesh",26.151304,80.174712
Ghormara,GRMA,Jharkhand,ER,"Deoghar, Jharkhand",24.442298,86.86392
Palakkodu,PCV,Tamil Nadu,SWR,"Dharmapuri, Tamil Nadu",12.297417999999999,78.072073
Hosa Agrahara,HAH,Karnataka,SWR,"Hosa Agrahara, Karnataka",12.570459617700001,76.3618194318
Harapatti,HPI,Bihar,?,"State Highway 65, Bihar",25.881401999999998,87.092628
INDI ROAD,IDR,Karnataka,SWR,"Bijapur, Karnataka",17.211288999999997,75.919616
HALDI ROAD,HLDD,Uttarakhand,NER,"NH 87, Uttarakhand",29.039597,79.45967900000001
IZZATNAGAR,IZN,Uttar Pradesh,NER,"Bareilly, Uttar Pradesh",28.388265999999998,79.421171
HUSAINPUR,HSQ,Punjab,NR,"Kapurthala, Punjab",31.301125,75.320851
HINAUTARAMBAN,HNM,Madhya Pradesh,WCR,"Satna, Madhya Pradesh",24.575192,80.94306200000001
HILARA,HLX,Assam,NFR,"Cachar, Assam",24.951767,92.62051100000001
Indira Nagar,INDR,Tamil Nadu,SR,"Chennai, Tamil Nadu",,
HYDERABAD DECCAN,HYB,Andhra Pradesh,SCR,"Hyderabad, Andhra Pradesh",17.393362999999997,78.467377
JAICHOLI,JCU,Rajasthan,WCR,"SH 1, Rajasthan",27.131193,77.397778
HATKANAGALE,HTK,Maharashtra,CR,"Hatkanangale, Maharashtra",16.748424,74.42206700000001
HIMMATNAGAR,HMT,Gujarat,WR,"Himatnagar, Gujarat",23.591655,72.960358
JAMNAGAR,JAM,Gujarat,WR,"Jamnagar, Gujarat",22.493992,70.053879
HARDUAGANJ,HGJ,Uttar Pradesh,NCR,"Aligarh, Uttar Pradesh",27.9904756211,78.1280258472
HIMMATANA,HMI,Punjab,NR,"SH 11, Punjab",30.458736,75.867119
HARPUR NAG HALT,HRNG,Bihar,ECR,"National Highway 28, Bihar",26.386419,85.07713600000001
HARIDWAR JN,HW,Uttarakhand,NR,"Haridwar, Uttarakhand",29.947787,78.15489899999999
Indore Junction MG,INDM,Madhya Pradesh,WR,"Indore, Madhya Pradesh",22.717139,75.868072
INCHHAPURI,IHP,Haryana,NR,"Gurgaon, Haryana",28.319499,76.7189807
HABAIPUR,HWX,Assam,NFR,"Station Rd, Assam",25.871926,92.98586300000001
HAMARAPUR,HMRR,Maharashtra,CR,"Raigad, Maharashtra",18.81964,73.086161
HIND,HIND,Uttar Pradesh,NR,"State Highway 57, Uttar Pradesh",29.530388830099998,77.3634743811
HITNAL,HTNL,Karnataka,SWR,"National Highway 63, Karnataka",15.335637,76.291469
HEJJALA,HJL,Karnataka,SWR,"Bengaluru, Karnataka",12.8482854964,77.4184168683
Jogendranagar,JGNR,Tripura,NFR,"Agartala, Tripura",23.812162,91.310464
HAVERI,HVR,Karnataka,SWR,"Haveri, Karnataka",14.7943,75.410686
JAGDEVWALA,JDL,Rajasthan,NWR,"Bikaner, Rajasthan",28.3108582783,73.455749812
HEGGERE HALT,HEI,Karnataka,SWR,"Heggere, Karnataka",13.341342,77.048296
HIREHALI,HHL,Karnataka,SWR,"NH 4, Karnataka",13.2815759392,77.1887639459
Jadabpur,JDP,West Bengal,ER,"Kolkata, West Bengal",22.495442,88.37469700000001
Jehanabad,JHD,Bihar,ECR,"Jahanabad, Bihar",25.224705,84.989964
Hadmadiya,HRM,Gujarat,WR,"Junagadh, Gujarat",20.934947,70.841154
Hirdamali,HDM,Maharashtra,SECR,"Gondia, Maharashtra",21.342807,80.197137
Jhanjharpur Bazar Halt,JJPR,Bihar,?,"Jhanjharpur, Bihar",,
Jari,JARI,Gujarat,NWR,"Dhanera, Gujarat",24.587316,72.061232
Hathua,HTW,Bihar,NER,"Hathua, Bihar",26.3689018769,84.3402527405
Haliyuru,HLV,Karnataka,SWR,"State Highway 48, Karnataka",14.222474,76.336804
Bhetasi,BETI,,WR,,22.421623999999998,73.03223700000001
Kamalnagar,KMNR,Karnataka,SCR,"Kamal Nagar, Karnataka",18.240644,77.178835
Jalal Khali,JKL,West Bengal,?,"State Highway 11, West Bengal",23.347507999999998,88.513628
Hatpuraini,HPLE,Bihar,ER,"Bhagalpur, Bihar",25.1558255368,86.9850695752
Jagraon,JGN,Punjab,NR,"Jagraon, Punjab",30.801197,75.47275900000001
Hampapura,HPA,Karnataka,SWR,"Hampapura, Karnataka",12.479685,76.39466399999999
Mai Halt,IAM,,?,,25.156632436000002,84.9878194543
Jehanabad Court,JHDC,Bihar,ECR,"National Highway 83, Bihar",25.2011434752,84.98415622680001
Jalor,JOR,Rajasthan,NWR,"Jalor, Rajasthan",25.35418,72.63429
JABALPUR,JBP,Madhya Pradesh,WCR,"Jabalpur, Madhya Pradesh",23.164636,79.950919
Irgaon,IRN,Jharkhand,SER,"Lohardaga, Jharkhand",23.421550999999997,84.78325099999999
JETHUKE,JHK,Punjab,NR,"Jettuke, Punjab",30.288215,75.318381
JULANA,JNA,Haryana,NR,"Julana, Haryana",29.120124,76.396508
IDALHOND,IDJ,Karnataka,SWR,"Garlgunj - Idalhond Rd, Karnataka",15.7079285213,74.51814539669999
INDALVAI,IDL,Andhra Pradesh,SCR,"Indalvai, Andhra Pradesh",18.548665,78.244351
JEJURI,JJR,Maharashtra,CR,"Pune, Maharashtra",18.286557,74.171451
JIRIBAM,JRBM,Assam,NFR,"Rd, Assam",24.79884918,93.12437581
Jirania,JRNA,Tripura,NFR,"Jirania Railway Station, Tripura",23.827373,91.43198600000001
JIND CITY,JCY,Haryana,NR,"Jind, Haryana",29.309693,76.317477
JOGINDER NAGAR,JDNX,Himachal Pradesh,NR,"Joginder Nagar, Himachal Pradesh",31.988433,76.788887
IRINGAL,IGL,Kerala,SR,"Kochi - Panavel Rd, Kerala",11.548117000000001,75.608869
AILAM,AILM,Uttar Pradesh,NR,"State Highway 57, Uttar Pradesh",29.2719947091,77.2915349414
Jeonara Ph,JONR,Madhya Pradesh,SECR,"Nainpur, Madhya Pradesh",22.467657,80.073534
Jakanur,JAK,Karnataka,SWR,"Badami Rd, Karnataka",15.845019,75.650291
INDRABIL,IBL,West Bengal,SER,"Purulia District, West Bengal",23.445293999999997,86.78164699999999
JOGESHWARI,JOS,Maharashtra,WR,"Mumbai, Maharashtra",19.136550999999997,72.84906600000001
JAGUDAN,JDN,Gujarat,WR,"Mehsana, Gujarat",23.521841,72.40164899999999
Purab Sarai,PBS,Bihar,ER,"Munger, Bihar",,
JANGIGANJ,JGG,Uttar Pradesh,NER,"Allahabad, Uttar Pradesh",25.3053173094,82.35067155089999
Jamner,JMNR,Maharashtra,CR,"Jamner, Maharashtra",20.80642760713478,75.77482301741838
Jatinga,JTG,Assam,NFR,"Jatinga, Assam",25.132585153047003,93.00795843824744
Jambusar Junction,JMB,Gujarat,WR,"Bharuch Jambusar, Gujarat",,
Jambusar City,JMBC,Gujarat,WR,"Jambusar, Gujarat",,
Jetpur,JTP,Gujarat,WR,"Jetpur, Gujarat",21.735312999999998,70.615184
Jamira,JMRA,Assam,?,"Bairabi Rd, Assam",24.307199,92.527405
Jonha,JONA,Jharkhand,SER,"State Highway 2, Jharkhand",,
Jagdishpur Halt,JPAH,Bihar,ECR,"Darbhanga, Bihar",,
Jambur,JBB,Gujarat,WR,"Jambur, Gujarat",21.032797000000002,70.593046
Itky,ITKY,Jharkhand,SER,"Ranchi, Jharkhand",23.3522113974,85.1270959845
Jhunjhunun,JJN,Rajasthan,NWR,"Jhunjhunu, Rajasthan",28.106884063857194,75.39017865434289
Jabugam,JBU,Gujarat,WR,"Vadodara, Gujarat",22.28593,73.76050000000001
Jorhat Town,JTTN,Assam,NFR,"Jorhat, Assam",26.750692,94.217106
Jhabelwali,JBW,Punjab,NR,"State Highway 16, Punjab",30.510447,74.602033
Jasai,JSA,Rajasthan,?,"State Highway 40, Rajasthan",25.716785,71.24586000000001
Idar,IDAR,Gujarat,WR,"Sabarkantha, Gujarat",23.835435,73.01088
Jhilo,JLLO,Rajasthan,NWR,"State Highway 13, Rajasthan",27.850784,75.890113
Hafizpur,HZR,Uttar Pradesh,NR,"Hafizpur, Uttar Pradesh",28.671653,77.785833
Jakolari,JK,Punjab,NR,"National Highway 15, Punjab",32.218706,75.545676
Jora Alapur,JPO,Madhya Pradesh,NCR,"Joura, Madhya Pradesh",26.344599,77.802358
Jamtara Paraswara,JPV,Madhya Pradesh,SECR,"Howbadh Jabalpur, Madhya Pradesh",23.091963999999997,79.960351
JARGAON,JRJ,Uttar Pradesh,NR,"Chandausi, Uttar Pradesh",28.560472,78.768653
JATH ROAD,JTRD,Maharashtra,CR,"State Highway 71, Maharashtra",17.2166,75.110555
KUSLAMB,KCB,Maharashtra,CR,"State Highway 77, Maharashtra",18.274834000000002,75.777193
KACHNARA ROAD,KCNR,Madhya Pradesh,WR,"State Highway 31, Madhya Pradesh",23.829547,75.101751
JAWAD ROAD,JWO,Rajasthan,WR,"National Highway 79, Rajasthan",24.557577000000002,74.764389
JAI SAMAND ROAD,JYM,Rajasthan,NWR,"Dengari, Rajasthan",24.22064,73.86827000000001
KARENGI,KEG,Uttar Pradesh,NR,"Karengi, Uttar Pradesh",28.346844,79.041353
JAISALMER,JSM,Rajasthan,NWR,"Jaisalmer, Rajasthan",26.91655,70.92823899999999
JAGI ROAD,JID,Assam,NFR,"Jagiroad, Assam",26.126113999999998,92.197461
JAKHANIAN,JKN,Uttar Pradesh,NER,"State Highway 67, Uttar Pradesh",25.740942,83.369563
KACHHPURA,KEQ,Madhya Pradesh,WCR,"Jabalpur, Madhya Pradesh",23.168783,79.903128
JORAVASAN,JRS,Gujarat,WR,"Joravasan, Gujarat",20.729778,72.96576
JETALSAR JN,JLR,Gujarat,WR,"Rajkot, Gujarat",21.729374,70.57391
JUNEHTA,JHT,Madhya Pradesh,WCR,"State Highway 22, Madhya Pradesh",22.78247,78.596143
KHAIRATABAD,KB,Uttar Pradesh,NER,"Sitapur National Highway 24, Uttar Pradesh",27.521338,80.740844
JIRA ROAD,JIR,Gujarat,WR,"SH 236, Gujarat",21.450312,71.345267
JAI JAI WANTI,JJT,Haryana,NR,"Jind, Haryana",29.16948,76.36926500000001
JHAREKAPUR,JKP,Uttar Pradesh,NER,"Sitapur, Uttar Pradesh",27.680642,80.728934
Yamuna South Bank,JSB,Uttar Pradesh,NCR,"Uttar Pradesh, Uttar Pradesh",25.902334,80.226651
JHANTIPAHARI,JPH,West Bengal,?,"Bankura District, West Bengal",23.353362999999998,86.904491
Janakinagar,JNKR,Bihar,ECR,"Chapra, Bihar",25.881604,87.116949
KAGANGARH,KAGR,Punjab,NR,"MDR 102, Punjab",29.839460000000003,75.739115
Kukra Khapa,KFP,Madhya Pradesh,SECR,"State Highway 19, Madhya Pradesh",21.825569,78.897525
Kalanad,KALD,Kerala,SR,"Kizur Rd, Kerala",,
Kalana,KALN,Rajasthan,NWR,"MDR 18, Rajasthan",,
Kottapalem,KAPM,Andhra Pradesh,ECoR,"Vishakhapatnam, Andhra Pradesh",,
Khubagaon,KBGN,Maharashtra,CR,"Khubagaon, Maharashtra",,
JEYPORE,JYP,Orissa,?,"Jeypore, Orissa",18.896375,82.55467900000001
Jakhod Khera,JKHI,Haryana,NWR,"Jakhodlkhera, Haryana",29.209394,75.57373
Kachhia Bridge,KCO,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",27.944171,78.863805
Kavi,KAVI,Gujarat,WR,"Bharuch, Gujarat",22.47229104660886,88.39808402583003
Jhinkpani,JNK,Jharkhand,SER,"Jorapokhar, Jharkhand",22.4200106276,85.77066197879999
KAIRLA,KAI,Rajasthan,NWR,"Pali, Rajasthan",25.8474354519,73.1955095032
JIYAPURAM,JPM,Tamil Nadu,?,"NH 67, Tamil Nadu",10.873546000000001,78.606343
Kaichar,KCY,West Bengal,ER,"Kaichar, West Bengal",,
Kadampura,KDRA,Bihar,ECR,"Kadampura, Bihar",,
Jugpura,JRG,Orissa,?,"Mayurbhanj, Orissa",21.668795,86.912796
Juharpura,JOH,Rajasthan,NWR,"State Highway 69, Rajasthan",28.199319000000003,74.84733
Jodhka,JOK,Haryana,?,"Sirsa, Haryana",29.493381999999997,75.218369
Jatdumri Halt,JTDM,,?,,25.474492932500002,85.0950627991
Villianur,VI,Puducherry,SR,"NH 45A, Puducherry",11.919269000000002,79.757506
Jaksi,JKS,Gujarat,WR,"State HIghway 138, Gujarat",23.222302523099998,72.1076480029
Karea Kadambagachhi,KBGH,West Bengal,ER,"State Highway 2, West Bengal",22.705299,88.534887
Jharili,JRL,Haryana,NWR,"Jhajjar, Haryana",28.50653,76.374648
Jhawar,JHWR,Punjab,NR,"National Highway 15, Punjab",32.002349,75.377777
Kaliyaganj,KAJ,West Bengal,NFR,"RaiGanj, West Bengal",25.6393,88.330404
KUREBHAR,KBE,Uttar Pradesh,NR,"MDR 66E, Uttar Pradesh",26.409469,82.111598
KATHGODAM,KGM,Uttarakhand,NER,"Kathgodam, Uttarakhand",29.266583,79.54633
KUDGI,KDGI,Karnataka,SWR,"NH 13, Karnataka",16.530215,75.811482
Khatkar Kalan,KHHJ,Punjab,NR,"Nawan Shahar, Punjab",31.166967,76.02555000000001
KUNDALGARH,KDLG,Rajasthan,NWR,"Dungarpur, Rajasthan",24.02828,73.81051
KALCHINI,KCF,West Bengal,NFR,"NH 31C, West Bengal",26.687507,89.447487
JAVALE,JVA,Maharashtra,CR,"State Highway 71, Maharashtra",17.298963,75.157805
JARAUNA,JUA,Uttar Pradesh,NR,"Alamganj, Uttar Pradesh",25.557129999999997,82.399136
JAYASINGPUR,JSP,Maharashtra,CR,"Jaysingpur, Maharashtra",16.791339,74.551613
KAMBRGANVI,KBI,Karnataka,SWR,"State Highway 34, Karnataka",15.459597,74.875061
KODIYAR MANDIR,KDMR,Gujarat,WR,"SH 21, Gujarat",21.739200999999998,72.00460199999999
Khai Phemeki,KIQ,Punjab,NR,"State Highway 20, Punjab",30.901616999999998,74.55121799999999
JWALAPUR,JWP,Uttarakhand,NR,"Jwalapur, Uttarakhand",29.928457,78.120775
KABRAI,KBR,Uttar Pradesh,NCR,"National Highway 76, Uttar Pradesh",25.385191218099997,80.0382402954
KHONKER,KCR,Madhya Pradesh,WCR,"Shivpuri, Madhya Pradesh",25.316453,77.578988
KARIGANURU,KGW,Karnataka,SWR,"Bellary, Karnataka",15.251727,76.43343
KOPPAL,KBL,Karnataka,SWR,"Koppal, Karnataka",15.353868,76.14395900000001
KENGERI,KGI,Karnataka,SWR,"Bengaluru, Karnataka",12.918047,77.48431
KASU BEGU,KBU,Punjab,NR,"Kasu Begu, Punjab",30.856795,74.671641
KANGINHAL,KGX,Karnataka,SWR,"Gadag, Karnataka",15.447816999999999,75.719041
KHAR,KHAR,Maharashtra,WR,"Mumbai, Maharashtra",19.069166,72.840078
KANDIVLI,KILE,Maharashtra,WR,"Mumbai, Maharashtra",19.204551,72.852098
JETHI,JTY,Gujarat,NWR,"BANASKANTHA, Gujarat",24.291967,72.507154
Jaisingder,JSD,Rajasthan,?,"Barmer, Rajasthan",25.755537,70.35885900000001
Khiria Khurd,KIE,Uttar Pradesh,NER,"Shahbaznagar, Uttar Pradesh",,
Kalkalighat,KKGT,Assam,NFR,"National Highway 44, Assam",24.5804202061,92.2952717633
Bommagundanakere,BOMN,Karnataka,SWR,"Bellary-Hiriyur Rd, Karnataka",14.591669999999999,76.68023
Karaimadai,KAY,Tamil Nadu,SR,"Karamadai, Tamil Nadu",11.238610999999999,76.957617
Khakharia,KKK,Gujarat,WR,"State Highway 110, Gujarat",21.653052,70.932064
Kaili,KALI,Uttar Pradesh,NR,"State Highway 18, Uttar Pradesh",28.785394,77.75277
Kaikala,KKAE,West Bengal,ER,"State Highway 2, West Bengal",22.83998676,88.09337895
Jhoktahal Singh,JTH,Punjab,NR,"Jhoktahal Sing, Punjab",30.80909,74.495544
Juriagaon,JRX,Assam,NFR,"Mathaouri Rd, Assam",26.441079000000002,92.644475
Kang Khurd,KGKD,Punjab,NR,"Kang Khurd, Punjab",31.126338,75.213236
Kakraha Rest House,KARH,Uttar Pradesh,NER,"State Highway 26, Uttar Pradesh",27.998447,81.420529
Katlicherra,KLCR,Assam,?,"Bairabi Rd, Assam",24.453018,92.547042
Kashinagar Halt,KHGR,West Bengal,ER,"Kashinagar, West Bengal",21.90539421,88.20132346
Kachchanvilai,KCHV,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.579343999999999,78.022519
Khed Brahma,KDBM,Gujarat,WR,"Khedbrahma, Gujarat",24.029405999999998,73.041259
Jatusana,JTS,Haryana,NWR,"Nanagal Pathani Rd, Haryana",28.331448,76.52110400000001
Kunda Harnamganj,KHNM,Uttar Pradesh,NR,"Kunda, Uttar Pradesh",25.714175,81.509547
KONDAPALLI,KI,Andhra Pradesh,SCR,"Kondapalli, Andhra Pradesh",16.623242,80.54669299999999
KILLE,KII,Tamil Nadu,SR,"NH 45A, Tamil Nadu",11.43755,79.722552
KAMALPURGRAM,KLPG,Chhattisgarh,SECR,"National Highway 78, Chhattisgarh",23.166227,83.080298
KOPARIA,KFA,Bihar,ECR,"Bihar, Bihar",25.661041,86.59816
KHANDERI,KHDI,Gujarat,WR,"Rajkot, Gujarat",22.361075999999997,70.716676
KHORANA,KHC,Gujarat,WR,"State Highway 113, Gujarat",22.39349,70.82999099999999
KADAMBUR,KDU,Tamil Nadu,SR,"Kadambur, Tamil Nadu",9.002019,77.86363300000001
KUDATINI,KDN,Karnataka,SWR,"Bellary, Karnataka",15.215160000000001,76.76356899999999
KARAK BEL,KKB,Madhya Pradesh,WCR,"Karak Bel, Madhya Pradesh",22.992315,79.34125900000001
KARAJGI,KJG,Karnataka,SWR,"haveri, Karnataka",14.851426,75.407636
KARAMBELI,KEB,Gujarat,WR,"National Highway 8, Gujarat",20.316435,72.90153400000001
Kelzar,KEZ,Maharashtra,SECR,"Chandrapur, Maharashtra",19.98294,79.56394
